game_id,partner,market_desc,home_price,away_price,home_qualifier,away_qualifier,start_time_utc,retrieved_at,source_url
2026010010,DraftKings,OVER_UNDER,105.0,-125.0,O6.5,U6.5,2026-09-20T23:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,PUCK_LINE,105.0,-135.0,-1.5,+1.5,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,MONEY_LINE_2_WAY,-280.0,210.0,,,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,OVER_UNDER,135.0,-175.0,O7.5,U7.5,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,PUCK_LINE,-175.0,135.0,-2.5,+2.5,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,MONEY_LINE_2_WAY,-2500.0,1100.0,,,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010010,DraftKings,OVER_UNDER,100.0,-130.0,O10.5,U10.5,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,PUCK_LINE,-120.0,-110.0,-1.5,+1.5,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,MONEY_LINE_2_WAY,-600.0,390.0,,,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,OVER_UNDER,100.0,-130.0,O5.5,U5.5,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,PUCK_LINE,-140.0,110.0,-1.5,+1.5,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,MONEY_LINE_2_WAY,-920.0,550.0,,,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,OVER_UNDER,210.0,-280.0,O5.5,U5.5,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,PUCK_LINE,-140.0,110.0,-1.5,+1.5,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,MONEY_LINE_2_WAY,-4000.0,1500.0,,,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,OVER_UNDER,210.0,-280.0,O5.5,U5.5,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,PUCK_LINE,-140.0,110.0,-1.5,+1.5,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,MONEY_LINE_2_WAY,-4000.0,1500.0,,,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010011,DraftKings,OVER_UNDER,210.0,-280.0,O5.5,U5.5,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,OVER_UNDER,114.0,-135.0,O6.5,U6.5,2026-09-20T23:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,PUCK_LINE,136.0,-162.0,-1.5,+1.5,2026-09-20T23:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,MONEY_LINE_2_WAY,-175.0,145.0,,,2026-09-20T23:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,OVER_UNDER,114.0,-135.0,O6.5,U6.5,2026-09-20T23:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,PUCK_LINE,136.0,-162.0,-1.5,+1.5,2026-09-20T23:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,MONEY_LINE_2_WAY,-175.0,145.0,,,2026-09-20T23:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,OVER_UNDER,-166.0,130.0,O4.5,U4.5,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,PUCK_LINE,165.0,-215.0,-1.5,+1.5,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,MONEY_LINE_2_WAY,-175.0,135.0,,,2026-09-20T23:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,OVER_UNDER,-145.0,114.0,O5.5,U5.5,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,PUCK_LINE,-125.0,-105.0,-2.5,+2.5,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010012,DraftKings,MONEY_LINE_2_WAY,-1950.0,950.0,,,2026-09-20T23:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,PUCK_LINE,-445.0,310.0,+1.5,-1.5,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,OVER_UNDER,-145.0,114.0,O4.5,U4.5,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,MONEY_LINE_2_WAY,114.0,-145.0,,,2026-09-20T21:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,PUCK_LINE,-500.0,340.0,+1.5,-1.5,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,OVER_UNDER,105.0,-135.0,O4.5,U4.5,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,MONEY_LINE_2_WAY,135.0,-175.0,,,2026-09-20T21:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,PUCK_LINE,-500.0,340.0,+1.5,-1.5,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,OVER_UNDER,105.0,-135.0,O4.5,U4.5,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,MONEY_LINE_2_WAY,1000.0,-2100.0,,,2026-09-20T21:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,PUCK_LINE,-500.0,340.0,+1.5,-1.5,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,OVER_UNDER,105.0,-135.0,O4.5,U4.5,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010013,DraftKings,MONEY_LINE_2_WAY,1000.0,-2100.0,,,2026-09-20T21:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T00:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-21T00:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,PUCK_LINE,180.0,-218.0,-1.5,+1.5,2026-09-21T00:00:00Z,2026-09-20T22:46:10Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T00:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-21T00:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,PUCK_LINE,180.0,-218.0,-1.5,+1.5,2026-09-21T00:00:00Z,2026-09-20T23:29:23Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T00:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-21T00:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,PUCK_LINE,180.0,-218.0,-1.5,+1.5,2026-09-21T00:00:00Z,2026-09-20T23:36:40Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,MONEY_LINE_2_WAY,300.0,-425.0,,,2026-09-21T00:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,OVER_UNDER,195.0,-260.0,O5.5,U5.5,2026-09-21T00:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010014,DraftKings,PUCK_LINE,-160.0,124.0,+1.5,-1.5,2026-09-21T00:00:00Z,2026-09-21T02:59:47Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,PUCK_LINE,105.0,-125.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_2_WAY,-250.0,205.0,,,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_3_WAY,330.0,330.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,PUCK_LINE,105.0,-125.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_2_WAY,-250.0,205.0,,,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_3_WAY,330.0,330.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,PUCK_LINE,110.0,-130.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,OVER_UNDER,-115.0,-105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_2_WAY,-250.0,205.0,,,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010015,DraftKings,MONEY_LINE_3_WAY,330.0,330.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,PUCK_LINE,154.0,-185.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_3_WAY,105.0,185.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,OVER_UNDER,-120.0,100.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_3_WAY,105.0,180.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,OVER_UNDER,-120.0,100.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_3_WAY,105.0,180.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,OVER_UNDER,-120.0,100.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,PUCK_LINE,-120.0,-110.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_3_WAY,100.0,185.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,OVER_UNDER,-115.0,-115.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010016,DraftKings,MONEY_LINE_2_WAY,-345.0,250.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_3_WAY,130.0,155.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_2_WAY,-120.0,100.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,PUCK_LINE,200.0,-245.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,OVER_UNDER,-110.0,-110.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_3_WAY,140.0,140.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_2_WAY,-120.0,100.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,PUCK_LINE,215.0,-265.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,OVER_UNDER,-110.0,-110.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_3_WAY,140.0,140.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_2_WAY,-120.0,100.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,PUCK_LINE,215.0,-265.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
